X,Y,OBJECTID,ADDRESS,FOLDERTYPE,FILENO,INDATE,ISSUEDATE,WORKDESC,SUBDESC,FOLDERSTATUSDESC,REFERENCEFILE,RESUNITS,CONSTRUCTVALUE,PROPINFOVALUE_WARD
591566.312480003,4794600.5,6464,633 SANDCHERRY DR.   ,DS Designated Structure,24-004387,2024/03/11 00:00:00+00,2024/05/21 00:00:00+00,Dish Antenna/Solar Collector(No ZC Reqd),Single Detached Dwelling,Issued,,,35000,1
591522.812480003,4794578.5,6465,627 SANDCHERRY DR.   ,DS Designated Structure,24-014715,2024/07/25 00:00:00+00,2024/08/13 00:00:00+00,Dish Antenna/Solar Collector,Single Detached Dwelling,Final,,,28520,1
591461.562520002,4794561.5,6466,619 SANDCHERRY DR.   ,SO Other Single Detached Dwelling,25-019884,2025/10/20 00:00:00+00,2026/03/11 00:00:00+00,New,Accessory Building,Final,,0,30000,1
591461.562520002,4794561.5,6467,619 SANDCHERRY DR.   ,SO Other Single Detached Dwelling,25-019885,2025/10/20 00:00:00+00,2026/03/31 00:00:00+00,New,Attached Deck,Final,,0,30000,1
591497.687480003,4794619.5,6469,630 SANDCHERRY DR.   ,SO Other Single Detached Dwelling,25-005470,2025/03/31 00:00:00+00,2025/07/28 00:00:00+00,New (No ZC Reqd),Attached Deck,Final,,0,2200,1
591364.562520002,4794666.5,6470,564 SANDCHERRY DR.   ,PL Plumbing,24-017730,2024/09/05 00:00:00+00,2024/09/05 00:00:00+00,Backwater Valve,Single Detached Dwelling,Final,,,3000,1
595271.500000002,4802283.0,6473,3015 SANDLEWOOD CRT.   ,SO Other Single Detached Dwelling,26-009333,2026/05/15 00:00:00+00,2026/06/05 00:00:00+00,Renovation,Single Detached Dwelling,Issued,ZC-290/26,0,59000,6
595259.343380002,4802264.20537,6474,3011 SANDLEWOOD CRT.   ,SO Other Single Detached Dwelling,25-000319,2025/01/03 00:00:00+00,2025/01/20 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,3500,6
595224.709690003,4802239.19084,6475,3003 SANDLEWOOD CRT.   ,SO Other Single Detached Dwelling,22-014535,2022/07/11 00:00:00+00,2022/08/29 00:00:00+00,New,Attached Deck,Final,ZC-193/22,0,20000,6
594859.446500002,4802001.68524,6476,2119 SANDRINGHAM DR.   ,SO Other Single Detached Dwelling,25-020871,2025/10/31 00:00:00+00,2025/11/19 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,225000,3
594766.661350003,4802196.09472,6477,2183 SANDRINGHAM DR.   ,SO Other Single Detached Dwelling,23-016456,2023/08/21 00:00:00+00,2023/11/03 00:00:00+00,Renovation,Attached Deck,Issued,,0,4000,3
594712.236030002,4802341.86534,6480,2224 SANDRINGHAM DR.   ,SO Other Single Detached Dwelling,24-000934,2024/01/15 00:00:00+00,2024/02/05 00:00:00+00,Addition,Single Detached Dwelling,Final,ZC-533/23,0,156000,3
594710.861070002,4802372.36534,6481,2232 SANDRINGHAM DR.   ,SO Other Single Detached Dwelling,23-011497,2023/06/13 00:00:00+00,2023/07/25 00:00:00+00,New,Accessory Dwelling Units,Final,ZC-252/21,1,30000,3
596310.687520002,4803599.0,6482,3340 SANDY LANE   ,SO Other Single Detached Dwelling,26-000117,2026/01/02 00:00:00+00,2026/01/26 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,20000,6
594555.513950002,4796910.05133,6484,963 SANFORD DR.   ,SO Other Single Detached Dwelling,22-022794,2022/10/27 00:00:00+00,2022/12/21 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,ZEXM-069/22,0,90000,1
594604.250000002,4796791.5,6485,934 SANFORD DR.   ,PL Plumbing,25-005717,2025/04/03 00:00:00+00,2025/04/04 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,6500,1
594576.937480003,4796817.0,6486,942 SANFORD DR.   ,SO Other Single Detached Dwelling,22-014117,2022/07/06 00:00:00+00,2022/07/20 00:00:00+00,Addition,Single Detached Dwelling,Final,ZC-232/22,0,175000,1
596056.926800002,4805262.24212,6488,4227 SARAZEN DR.   ,SO Other Single Detached Dwelling,23-019363,2023/10/02 00:00:00+00,2023/10/17 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,100000,6
596055.403280002,4805247.28308,6489,4225 SARAZEN DR.   ,SO Other Single Detached Dwelling,24-009636,2024/05/15 00:00:00+00,2024/05/28 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,60000,6
596053.900160003,4805231.7402,6490,4223 SARAZEN DR.   ,SO Other Single Detached Dwelling,22-025965,2022/12/21 00:00:00+00,2023/02/13 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,75000,6
596046.108320002,4805187.04288,6491,4217 SARAZEN DR.   ,SO Other Single Detached Dwelling,24-000904,2024/01/12 00:00:00+00,2024/01/25 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,40000,6
595787.077920002,4805264.5822,6495,4159 SAUNDERS CRES.   ,SO Other Single Detached Dwelling,24-019257,2024/09/25 00:00:00+00,2024/10/10 00:00:00+00,Renovation,Single Detached Dwelling,Final,ZC-496/24,0,20000,6
595796.708000002,4805323.32588,6497,4171 SAUNDERS CRES.   ,SO Other Single Detached Dwelling,25-015818,2025/08/20 00:00:00+00,2025/09/29 00:00:00+00,New,Accessory Dwelling Units,Issued,,1,50000,6
599982.659060002,4801221.5902,6499,397 SCARLETT CRES.   ,SS Semi-Detached Dwelling,25-019248,2025/10/07 00:00:00+00,2025/10/15 00:00:00+00,Renovation (No ZC Reqd),Semi-Detached Dwelling,Issued,,0,20000,4
599956.346540002,4801192.5902,6500,413 SCARLETT CRES.   ,PL Plumbing,24-016378,2024/08/19 00:00:00+00,2024/08/21 00:00:00+00,Backwater Valve,Single Detached Dwelling,Final,,,2800,4
599915.750000002,4801152.0,6501,457 SCARLETT CRES.   ,SO Other Single Detached Dwelling,22-017866,2022/08/18 00:00:00+00,2022/11/03 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,16140,4
599812.663450003,4801174.20908,6502,482 SCARLETT CRES.   ,SO Other Single Detached Dwelling,25-000775,2025/01/10 00:00:00+00,2025/01/17 00:00:00+00,Renovation,Single Detached Dwelling,Final,ZC-012/25,0,50000,4
602005.760060002,4803431.68878,6506,5399 SCOTT CRT.   ,SO Other Single Detached Dwelling,21-007835,2023/04/21 00:00:00+00,2023/04/21 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,0,5
602005.760060002,4803431.68878,6507,5399 SCOTT CRT.   ,SO Other Single Detached Dwelling,23-007587,2023/05/02 00:00:00+00,2023/08/29 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,5000,5
601259.437480003,4800917.5,6510,135 SECORD LANE   ,SO Other Single Detached Dwelling,22-013206,2022/06/24 00:00:00+00,2022/11/23 00:00:00+00,Demolition -Building,Single Detached Dwelling,Final,,,20000,4
601259.437480003,4800917.5,6511,135 SECORD LANE   ,PL Plumbing,22-018644,2022/08/26 00:00:00+00,2022/12/22 00:00:00+00,Septic System - New,Single Detached Dwelling,Issued,,,50000,4
601243.562480003,4800900.5,6512,139 SECORD LANE   ,PL Plumbing,23-006414,2023/04/17 00:00:00+00,2023/05/23 00:00:00+00,Septic System - New,Single Detached Dwelling,Issued,,,30000,4
598170.280710002,4798575.55881,6514,426 SENECA AVE.   ,SO Other Single Detached Dwelling,24-005995,2024/04/02 00:00:00+00,2024/05/24 00:00:00+00,New,Detached Garage,Final,ZC-004/24,0,90000,2
598142.993000003,4798598.8978,6515,434 SENECA AVE.   ,PL Plumbing,23-003943,2023/03/09 00:00:00+00,2023/03/22 00:00:00+00,Internal Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,4900,2
598142.993000003,4798598.8978,6516,434 SENECA AVE.   ,PL Plumbing,23-001645,2023/01/30 00:00:00+00,2023/02/07 00:00:00+00,Backwater Valve,Single Detached Dwelling,Final,,,11050,2
598325.963630002,4798477.06869,6518,375 SENECA AVE.   ,SO Other Single Detached Dwelling,25-016058,2025/08/25 00:00:00+00,2025/09/11 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,10000,2
598498.349640002,4798263.86431,6524,304 SENECA AVE.   ,SO Other Single Detached Dwelling,22-003075,2024/10/31 00:00:00+00,2024/11/13 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,0,2
598448.910130003,4798312.72913,6528,324 SENECA AVE.   ,PL Plumbing,23-001544,2023/01/27 00:00:00+00,2023/02/07 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,3500,2
598395.472610002,4798363.72913,6529,342 SENECA AVE.   ,PL Plumbing,23-009691,2023/05/25 00:00:00+00,2023/06/12 00:00:00+00,Backwater Valve,Single Detached Dwelling,Final,,,9300,2
598366.821640003,4798386.05211,6530,352 SENECA AVE.   ,SO Other Single Detached Dwelling,25-007585,2025/05/02 00:00:00+00,2025/05/15 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,20000,2
598288.690570002,4798465.02478,6531,380 SENECA AVE.   ,PL Plumbing,26-002327,2026/02/04 00:00:00+00,2026/02/17 00:00:00+00,Backwater Valve,Single Detached Dwelling,Final,,,20000,2
598425.022290003,4798379.42546,6533,339 SENECA AVE.   ,SF New Single Detached Dwelling,23-019242,2023/10/02 00:00:00+00,2023/12/11 00:00:00+00,Infill,Single Detached Dwelling,Issued,ZC-588/22,1,450000,2
597767.562520002,4806738.0,6536,2294 SETON CRES.   ,SO Other Single Detached Dwelling,25-017639,2025/09/15 00:00:00+00,2025/10/02 00:00:00+00,Repair (No ZC Reqd),Single Detached Dwelling,Issued,,0,150000,5
593847.421370002,4796090.7288,6538,951 SHADELAND AVE.   ,SO Other Single Detached Dwelling,25-011309,2025/06/19 00:00:00+00,2025/09/24 00:00:00+00,Addition,Single Detached Dwelling,Issued,ZC-430/24,0,255000,1
593793.654730002,4796148.02802,6539,973 SHADELAND AVE.   ,SO Other Single Detached Dwelling,25-002281,2025/02/06 00:00:00+00,2025/03/10 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,200000,1
594342.096490002,4795575.50052,6540,759 SHADELAND AVE.   ,SO Other Single Detached Dwelling,23-021548,2023/11/08 00:00:00+00,2023/12/14 00:00:00+00,Renovation,Single Detached Dwelling,Final,ZC-725/23,0,450000,1
594110.490090002,4795748.57924,6541,837 SHADELAND AVE.   ,SO Other Single Detached Dwelling,23-023507,2024/06/18 00:00:00+00,2024/07/08 00:00:00+00,New,Attached Deck,Final,ZC-835/23,0,0,1
594110.490090002,4795748.57924,6542,837 SHADELAND AVE.   ,SO Other Single Detached Dwelling,23-023507,2023/12/15 00:00:00+00,2024/02/02 00:00:00+00,New,Attached Deck,Final,ZC-835/23,0,65000,1
594167.625000002,4795652.0,6543,808 SHADELAND AVE.   ,PL Plumbing,23-014215,2023/07/19 00:00:00+00,2023/07/27 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,11000,1
597548.812480003,4806080.0,6545,2218 SHADETREE AVE.   ,M9 Multi-Res (Part 9),23-020013,2023/10/16 00:00:00+00,2024/02/20 00:00:00+00,Addition,Row Townhouse,Issued,ZC-394/23,0,120000,5
600889.751260002,4802159.59831,6546,4489 SHANE CRT.   ,PL Plumbing,24-014557,2024/07/23 00:00:00+00,2024/07/25 00:00:00+00,Backwater Valve,Single Detached Dwelling,Final,,,1850,4
600909.375000002,4802211.0,6548,4511 SHANE CRT.   ,SO Other Single Detached Dwelling,22-021297,2022/10/04 00:00:00+00,2022/10/21 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,29172,4
600949.576100002,4802237.3669,6549,4512 SHANE CRT.   ,PL Plumbing,23-012956,2023/07/04 00:00:00+00,2023/07/14 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,2938,4
600560.375000002,4802060.5,6550,492 SHANNON CRES.   ,SO Other Single Detached Dwelling,25-012268,2025/07/03 00:00:00+00,2025/10/14 00:00:00+00,Addition,Single Detached Dwelling,Issued,ZC-511/24,0,150000,4
595262.704410003,4796467.43524,6551,577 SHARALIN CRT.   ,SO Other Single Detached Dwelling,22-021679,2022/10/11 00:00:00+00,2022/11/02 00:00:00+00,New,Attached Deck,Final,ZC-937/21,0,10000,1
595262.704410003,4796467.43524,6552,577 SHARALIN CRT.   ,SO Other Single Detached Dwelling,22-020969,2022/09/28 00:00:00+00,2022/10/17 00:00:00+00,New,Accessory Building,Final,ZC-937/21,0,25000,1
595331.687520002,4796452.0,6554,586 SHARALIN CRT.   ,SF New Single Detached Dwelling,26-005515,2026/03/26 00:00:00+00,2026/06/11 00:00:00+00,New,Single Detached Dwelling,Issued,ZC-082/26,1,1500000,1
595331.687520002,4796452.0,6555,586 SHARALIN CRT.   ,SO Other Single Detached Dwelling,26-006402,2026/04/07 00:00:00+00,2026/04/24 00:00:00+00,Demolition -Building,Single Detached Dwelling,Issued,,,30000,1
595629.643120002,4806753.49312,6556,3276 SHARP RD.   ,DS Designated Structure,23-001493,2023/01/25 00:00:00+00,2023/03/08 00:00:00+00,Dish Antenna/Solar Collector(No ZC Reqd),Single Detached Dwelling,Final,,,5000,6
595620.374600003,4806761.73176,6557,3278 SHARP RD.   ,SO Other Single Detached Dwelling,23-015201,2023/07/31 00:00:00+00,2023/09/11 00:00:00+00,New,Accessory Dwelling Units,Final,ZC-303/23,1,47000,6
595653.026880003,4806744.17808,6559,3272 SHARP RD.   ,SO Other Single Detached Dwelling,24-021424,2024/10/29 00:00:00+00,2024/12/03 00:00:00+00,New,Accessory Dwelling Units,Issued,ZC-408/24,1,68000,6
595745.765680002,4806726.01388,6560,3258 SHARP RD.   ,SO Other Single Detached Dwelling,25-018966,2025/10/03 00:00:00+00,2025/11/07 00:00:00+00,New,Attached Deck,Final,,0,21500,6
597520.829240003,4799289.946,6561,2320 SHARRON ST.   ,PL Plumbing,23-004179,2023/03/15 00:00:00+00,2023/03/17 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,13000,2
597538.125000002,4799302.5,6562,2340 SHARRON ST.   ,PL Plumbing,22-024176,2022/11/21 00:00:00+00,2022/12/05 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,6000,2
597560.782830003,4799283.28147,6564,2342 SHARRON ST.   ,SO Other Single Detached Dwelling,23-021028,2023/10/31 00:00:00+00,2023/11/15 00:00:00+00,Addition,Single Detached Dwelling,Final,ZC-355/23,0,275877,2
597496.750000002,4799337.5,6565,2327 SHARRON ST.   ,SO Other Single Detached Dwelling,23-010020,2023/05/30 00:00:00+00,2023/06/19 00:00:00+00,Addition,Single Detached Dwelling,Final,,0,200000,2
594064.253100002,4801525.70383,6566,2228 SHEFFIELD DR.   ,PL Plumbing,23-022335,2023/11/24 00:00:00+00,2023/12/04 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,17000,3
594077.606230002,4801662.01459,6567,2251 SHEFFIELD DR.   ,SO Other Single Detached Dwelling,25-013981,2025/11/27 00:00:00+00,2025/12/15 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,0,3
594077.606230002,4801662.01459,6568,2251 SHEFFIELD DR.   ,SO Other Single Detached Dwelling,25-013981,2026/01/26 00:00:00+00,2026/02/03 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,0,3
594077.606230002,4801662.01459,6569,2251 SHEFFIELD DR.   ,SO Other Single Detached Dwelling,25-013981,2025/07/25 00:00:00+00,2025/08/08 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,260000,3
600337.437480003,4804536.0,6571,940 SHELDON CRT.   ,CP Commercial,25-002990,2025/02/20 00:00:00+00,2025/04/28 00:00:00+00,Addition,Office,Issued,ZC-043/25,,15000,5
601262.933410002,4804168.46889,6574,5422 SHELDON PARK DR.   ,SO Other Single Detached Dwelling,23-009774,2023/05/26 00:00:00+00,2023/06/15 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,31481.8,5
601415.250000002,4803896.0,6575,5375 SHELDON PARK DR.   ,SO Other Single Detached Dwelling,23-004743,2023/03/23 00:00:00+00,2023/03/31 00:00:00+00,Repair (No ZC Reqd),Single Detached Dwelling,Final,,0,123139,5
595585.665350002,4797095.12974,6576,1013 SHEPHERD'S DR.   ,SO Other Single Detached Dwelling,24-002994,2024/02/20 00:00:00+00,2024/03/07 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,20000,1
595737.625000002,4797037.0,6579,1036 SHEPHERD'S DR.   ,SO Other Single Detached Dwelling,23-005770,2023/04/05 00:00:00+00,2023/05/19 00:00:00+00,Addition,Single Detached Dwelling,Final,ZC-771/22,0,80000,1
595729.721120003,4797098.28092,6580,1041 SHEPHERD'S DR.   ,SO Other Single Detached Dwelling,25-001326,2025/01/21 00:00:00+00,2025/02/06 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,10000,1
595802.682340003,4797125.92006,6581,1050 SHEPHERD'S DR.   ,SO Other Single Detached Dwelling,23-006659,2023/04/19 00:00:00+00,2023/06/05 00:00:00+00,New,Attached Deck,Issued,ZC-180/22,0,30000,1
595748.125000002,4797117.0,6583,1053 SHEPHERD'S DR.   ,PL Plumbing,24-007554,2024/04/19 00:00:00+00,2024/05/06 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,10000,1
595754.601800002,4797171.47187,6584,1056 SHEPHERD'S DR.   ,SO Other Single Detached Dwelling,25-022512,2025/11/26 00:00:00+00,2026/01/21 00:00:00+00,Addition,Single Detached Dwelling,Issued,,0,500000,1
595717.463040003,4797143.45571,6585,1057 SHEPHERD'S DR.   ,PL Plumbing,25-015893,2025/08/21 00:00:00+00,2025/08/22 00:00:00+00,Internal Plumbing - Alter/Replace,Single Detached Dwelling,Issued,,,8100,1
595693.125000002,4797067.5,6586,1029 SHEPHERD'S DR.   ,SO Other Single Detached Dwelling,22-016674,2022/08/04 00:00:00+00,2022/09/22 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,46806,1
600786.840990002,4802996.24379,6587,590 SHERATON RD.   ,SO Other Single Detached Dwelling,23-020353,2023/10/20 00:00:00+00,2023/11/22 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,28000,5
600707.807770003,4803176.38561,6588,617 SHERATON RD.   ,SO Other Single Detached Dwelling,23-006713,2023/07/21 00:00:00+00,2023/08/09 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,ZC-080/23,0,0,5
600707.807770003,4803176.38561,6589,617 SHERATON RD.   ,SO Other Single Detached Dwelling,23-006713,2023/04/19 00:00:00+00,2023/05/11 00:00:00+00,Addition,Single Detached Dwelling,Final,ZC-080/23,0,55000,5
600591.826450002,4803148.22038,6591,641 SHERATON RD.   ,PL Plumbing,23-001025,2023/01/17 00:00:00+00,2023/01/20 00:00:00+00,External Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,10,5
600488.174910002,4802918.45705,6592,675 SHERATON RD.   ,DS Designated Structure,24-020214,2024/10/09 00:00:00+00,2024/10/29 00:00:00+00,Dish Antenna/Solar Collector(No ZC Reqd),Single Detached Dwelling,Final,,,32189.97,5
600923.948450002,4802801.79488,6593,528 SHERATON RD.   ,M9 Multi-Res (Part 9),24-003242,2024/02/22 00:00:00+00,2024/03/01 00:00:00+00,Repair (No ZC Reqd),Row Townhouse,Final,,0,15000,5
600920.949330002,4802875.42128,6594,536 SHERATON RD.   ,M9 Multi-Res (Part 9),24-014242,2024/07/17 00:00:00+00,2024/08/06 00:00:00+00,Renovation (No ZC Reqd),Row Townhouse,Final,,0,150000,5
600905.625000002,4802828.0,6595,532 SHERATON RD.  UNIT 35,M9 Multi-Res (Part 9),26-007047,2026/04/16 00:00:00+00,2026/04/28 00:00:00+00,Renovation (No ZC Reqd),Row Townhouse,Final,,0,8000,5
596384.937480003,4801823.0,6597,1315 SHERWOOD CRT.   ,DS Designated Structure,23-018232,2023/09/13 00:00:00+00,2023/10/03 00:00:00+00,Dish Antenna/Solar Collector(No ZC Reqd),Single Detached Dwelling,Final,,,5000,4
596396.250000002,4801835.0,6598,1317 SHERWOOD CRT.   ,SO Other Single Detached Dwelling,26-004470,2026/03/10 00:00:00+00,2026/03/25 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,20000,4
596345.973620002,4801862.55815,6599,1325 SHERWOOD CRT.   ,SO Other Single Detached Dwelling,23-012931,2023/07/04 00:00:00+00,2023/08/13 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Final,,0,15000,4
600379.835960003,4801373.24648,6600,408 SHOREACRES RD.   ,SO Other Single Detached Dwelling,23-019912,2023/10/13 00:00:00+00,2023/11/30 00:00:00+00,New,Attached Deck,Final,ZC-098/23,0,100000,4
600361.158180002,4801391.40192,6602,414 SHOREACRES RD.   ,PL Plumbing,22-020615,2022/09/23 00:00:00+00,2022/09/27 00:00:00+00,External Plumbing - New,Single Detached Dwelling,Final,,,18500,4
600779.504340002,4800952.03131,6603,252 SHOREACRES RD.   ,SO Other Single Detached Dwelling,24-014625,2024/07/24 00:00:00+00,2024/08/12 00:00:00+00,New,Attached Deck,Final,ZC-771/23,0,15000,4
600707.167840002,4801020.10456,6605,280 SHOREACRES RD.   ,SO Other Single Detached Dwelling,25-005891,2025/04/07 00:00:00+00,2025/05/07 00:00:00+00,Addition,Single Detached Dwelling,Final,ZC-208/24,0,350000,4
600703.812520002,4801048.0,6606,286 SHOREACRES RD.   ,SO Other Single Detached Dwelling,23-021835,2023/11/15 00:00:00+00,2023/11/23 00:00:00+00,New,Accessory Building,Final,ZC-415/23,0,55000,4
600711.880670003,4801139.02503,6607,289 SHOREACRES RD.   ,SO Other Single Detached Dwelling,25-011676,2025/06/25 00:00:00+00,2025/07/16 00:00:00+00,Renovation (No ZC Reqd),Single Detached Dwelling,Issued,,0,100000,4
600648.697340002,4801195.94772,6609,317 SHOREACRES RD.   ,PL Plumbing,24-017736,2024/09/04 00:00:00+00,2024/09/09 00:00:00+00,Backwater Valve,Single Detached Dwelling,Final,,,3000,4
600518.812520002,4801315.0,6610,365 SHOREACRES RD.   ,SO Other Single Detached Dwelling,25-008724,2025/05/20 00:00:00+00,2025/06/04 00:00:00+00,Renovation,Single Detached Dwelling,Final,ZC-294/25,0,155000,4
600888.562770003,4800987.09259,6611,243 SHOREACRES RD.   ,SO Other Single Detached Dwelling,23-004693,2023/03/21 00:00:00+00,2023/06/05 00:00:00+00,Repair,Single Detached Dwelling,Issued,,0,35000,4
594596.627070002,4795655.88524,6612,300 SHOREVIEW RD.   ,PL Plumbing,23-023448,2023/12/14 00:00:00+00,2024/01/05 00:00:00+00,Internal Plumbing - Alter/Replace,Single Detached Dwelling,Final,,,17600,1
594596.627070002,4795655.88524,6613,300 SHOREVIEW RD.   ,PL Plumbing,23-017906,2023/09/11 00:00:00+00,2023/09/25 00:00:00+00,Sanitary Sewer Conversion,Single Detached Dwelling,Final,,,33000,1
594686.940100002,4795776.03991,6614,340 SHOREVIEW RD.   ,SO Other Single Detached Dwelling,26-004304,2026/03/05 00:00:00+00,2026/03/27 00:00:00+00,New,Attached Deck,Issued,ZC-006/26,0,250000,1
594678.829580002,4795834.64321,6615,349 SHOREVIEW RD.   ,SO Other Single Detached Dwelling,26-002408,2026/02/09 00:00:00+00,2026/03/05 00:00:00+00,New,Attached Deck,Issued,ZC-021/26,0,30000,1
594678.829580002,4795834.64321,6616,349 SHOREVIEW RD.   ,SO Other Single Detached Dwelling,25-001852,2025/01/29 00:00:00+00,2025/04/01 00:00:00+00,Renovation,Single Detached Dwelling,Issued,,0,250000,1
594695.479270002,4795852.57818,6617,355 SHOREVIEW RD.   ,SF New Single Detached Dwelling,26-001612,2026/01/26 00:00:00+00,2026/04/21 00:00:00+00,New,Single Detached Dwelling,Issued,ZC-898/25,1,2000000,1
